id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD
"28466",\N,\N,\N,"奥迪牌车辆质押PX150823008","90000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28467",\N,\N,\N,"长城车辆质押PZH150823007","40000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28468",\N,\N,\N,"大众牌车辆质押YB150823006","140000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28469",\N,\N,\N,"大众牌车辆质押YB150823005","30000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28470",\N,\N,\N,"现代车辆抵押PX150823004","45000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28471",\N,\N,\N,"宝马牌车辆质押YB150823003","100000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28472",\N,\N,\N,"中华车辆抵押BJ150823002","20000.00","12月",\N,\N,"19.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28473",\N,\N,\N,"现代牌车辆抵押LS150823001","58000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28474",\N,\N,\N,"奥迪车辆抵押BJ150822019","90000.00","2月",\N,\N,"16.50","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28475",\N,\N,\N,"别克车辆质押ZG150822011","65000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28476",\N,\N,\N,"荣威牌车辆抵押PX150822012","28000.00","12月",\N,\N,"19.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28477",\N,\N,\N,"雪佛兰汽车辆抵押ZG150822013","23000.00","12月",\N,\N,"19.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28478",\N,\N,\N,"荣威牌车辆抵押YB150822014","30000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28479",\N,\N,\N,"本田牌车辆质押YB150822015","40000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28480",\N,\N,\N,"奥迪牌车辆质押YB150822006","220000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28481",\N,\N,\N,"宝马车辆质押PZH150822007","160000.00","2月",\N,\N,"16.50","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28482",\N,\N,\N,"宝马牌车辆质押YB150822008","120000.00","2月",\N,\N,"16.50","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28483",\N,\N,\N,"木材质押YN150822009","1200000.00","1月",\N,\N,"16.00","木材质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28484",\N,\N,\N,"奥迪车辆抵押DZ150822010","190000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28485",\N,\N,\N,"大众车辆抵押BJ150822002","95000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28486",\N,\N,\N,"凯迪拉克车辆质押DZ150822003","100000.00","3月",\N,\N,"17.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28487",\N,\N,\N,"奥迪车辆质押DZ150822004","180000.00","3月",\N,\N,"17.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28488",\N,\N,\N,"奔驰车辆抵押GX150822005","130000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28489",\N,\N,\N,"长安汽车辆抵押ZG150822001","10000.00","12月",\N,\N,"19.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28490",\N,\N,\N,"别克车辆质押GX150821026","39000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28491",\N,\N,\N,"东风牌车辆抵押CD150821027","26000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28492",\N,\N,\N,"上海大众车辆抵押GX150821028","50000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28493",\N,\N,\N,"北汽车辆抵押GY150821029","35000.00","12月",\N,\N,"19.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28494",\N,\N,\N,"丰田牌车辆抵押LZ150821030","120000.00","24月",\N,\N,"20.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28495",\N,\N,\N,"东风颐达车辆质押PX150821021","13000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28496",\N,\N,\N,"别克牌车辆抵押CD150821022","28000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28497",\N,\N,\N,"荣威车辆抵押GX150821023","15000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28498",\N,\N,\N,"吉普车辆抵押XD150821024","15000.00","2月",\N,\N,"16.50","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28499",\N,\N,\N,"华泰牌车辆抵押LZ150821025","18000.00","2月",\N,\N,"16.50","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28500",\N,\N,\N,"房产抵押SL150821020","190000.00","2月",\N,\N,"16.50","房产抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28501",\N,\N,\N,"日产车辆质押GY150821012","50000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28502",\N,\N,\N,"路虎车辆质押XW150821013","50000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28503",\N,\N,\N,"别克车辆抵押SL150821014","60000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28504",\N,\N,\N,"奔驰牌车辆抵押LS150821015","90000.00","2月",\N,\N,"16.50","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28505",\N,\N,\N,"江铃牌车辆抵押YB150821016","60000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28506",\N,\N,\N,"奥迪车辆抵押ZG150821017","200000.00","2月",\N,\N,"16.50","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28507",\N,\N,\N,"沃尔沃车辆质押GX150821018","180000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28508",\N,\N,\N,"北京现代车辆质押GX150821019","60000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28509",\N,\N,\N,"长安牌车辆抵押PX150821011","10000.00","12月",\N,\N,"19.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28510",\N,\N,\N,"红木质押YN150821007","900000.00","3月",\N,\N,"17.00","红木质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28511",\N,\N,\N,"荣威车辆抵押SL150821008","25000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28512",\N,\N,\N,"奔驰牌车辆质押CD150821009","210000.00","3月",\N,\N,"17.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28513",\N,\N,\N,"标致牌车辆质押YB150821010","60000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28514",\N,\N,\N,"MINI车辆质押SL150821002","50000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28515",\N,\N,\N,"起亚车辆抵押SL150821003","26000.00","2月",\N,\N,"16.50","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28516",\N,\N,\N,"福田牌车辆质押CD150821004","27000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28517",\N,\N,\N,"马自达车辆质押GX150821005","29000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28518",\N,\N,\N,"奥迪Q5车辆抵押DZ150821006","230000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28519",\N,\N,\N,"上海大众车辆抵押CD150821001","40000.00","24月",\N,\N,"20.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28520",\N,\N,\N,"MG6车辆质押DZ150820021","35000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28521",\N,\N,\N,"红旗车辆抵押CD150820022","30000.00","2月",\N,\N,"16.50","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28522",\N,\N,\N,"荣威车辆抵押SL150820023","30000.00","2月",\N,\N,"16.50","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28523",\N,\N,\N,"长城牌车辆质押PZH150820024","30000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28524",\N,\N,\N,"长城牌车辆抵押YB150820025","25000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28525",\N,\N,\N,"宝骏车辆质押CD150820026","30000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28526",\N,\N,\N,"福特车辆质押PZH150820027","35000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28527",\N,\N,\N,"起亚牌车辆抵押SL150820028","80000.00","6月",\N,\N,"18.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28528",\N,\N,\N,"福克斯牌车辆抵押PX150820029","47000.00","24月",\N,\N,"20.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28529",\N,\N,\N,"奥迪车辆抵押ZG150820030","300000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28530",\N,\N,\N,"雪佛兰牌车辆质押FS150820016","30000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28531",\N,\N,\N,"丰田牌车辆抵押YB150820017","35000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28532",\N,\N,\N,"长城车辆质押ZG150820018","40000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28533",\N,\N,\N,"荣威车辆质押XD150820019","40000.00","2月",\N,\N,"16.50","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28534",\N,\N,\N,"资金周转CD150820020","40000.00","2月",\N,\N,"16.50","房产抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28535",\N,\N,\N,"长安车辆抵押ZG150820011","30000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28536",\N,\N,\N,"起亚霸锐质押BJ150820012","40000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28537",\N,\N,\N,"三菱牌车辆抵押LZ150820013","70000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28538",\N,\N,\N,"丰田车辆抵押ZG150820014","35000.00","2月",\N,\N,"16.50","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28539",\N,\N,\N,"北京现代车辆质押PZH150820015","40000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28540",\N,\N,\N,"凯迪拉克车辆抵押PX150820010","150000.00","12月",\N,\N,"19.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28541",\N,\N,\N,"雪铁龙车辆质押SL150820005","48000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28542",\N,\N,\N,"索兰托车辆质押PZH150820006","90000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28543",\N,\N,\N,"宝马牌车辆质押SL150820007","140000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28544",\N,\N,\N,"奔驰牌车辆质押SL150820008","205000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28545",\N,\N,\N,"奥迪牌车辆质押YB150820009","120000.00","1月",\N,\N,"18.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28546",\N,\N,\N,"宝马牌车辆质押SL150820001","130000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28547",\N,\N,\N,"捷豹车辆质押SL150820002","350000.00","2月",\N,\N,"16.50","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28548",\N,\N,\N,"东风车辆质押PZH150820003","40000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28549",\N,\N,\N,"宝马车辆抵押LZ150820004","170000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28550",\N,\N,\N,"海马牌车辆质押YB150819030","15000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28551",\N,\N,\N,"雪佛兰车辆抵押GX150819026","14000.00","12月",\N,\N,"19.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28552",\N,\N,\N,"宝骏牌车辆抵押CD150819027","10000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28553",\N,\N,\N,"起亚牌车辆质押YB150819028","40000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28554",\N,\N,\N,"奥迪车辆质押XW150819029","40000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28555",\N,\N,\N,"雪佛兰车辆抵押ZG150819021","20000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28556",\N,\N,\N,"宝骏牌车辆质押SL150819022","24000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28557",\N,\N,\N,"英伦牌车辆质押PZH150819023","14000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28558",\N,\N,\N,"宝骏车辆抵押GX150819024","24000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28559",\N,\N,\N,"大众车辆抵押SL150819018","45000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28560",\N,\N,\N,"大众速腾车辆抵押SL150819019","45000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28561",\N,\N,\N,"雷克萨斯车辆质押ZG150819020","45000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28562",\N,\N,\N,"比亚迪牌车辆抵押LZ150819013","32000.00","12月",\N,\N,"19.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28563",\N,\N,\N,"丰田牌车辆质押YB150819014","75000.00","2月",\N,\N,"16.50","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28564",\N,\N,\N,"丰田车辆质押PZH150819015","70000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28565",\N,\N,\N,"沃尔沃车辆质押SL150819016","50000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28566",\N,\N,\N,"雅阁车辆质押XD150819017","50000.00","2月",\N,\N,"16.50","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28567",\N,\N,\N,"马自达车辆抵押GX150819011","45000.00","2月",\N,\N,"16.50","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28568",\N,\N,\N,"雪佛兰车辆质押PZH150819012","80000.00","2月",\N,\N,"16.50","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28569",\N,\N,\N,"荣威牌车辆抵押LS150819004","40000.00","12月",\N,\N,"19.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28570",\N,\N,\N,"路虎牌车辆质押YB150819005","400000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28571",\N,\N,\N,"奔驰车辆质押BJ150819006","100000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28572",\N,\N,\N,"宝马牌车辆抵押CD150819007","270000.00","3月",\N,\N,"17.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28573",\N,\N,\N,"日产牌车辆抵押YB150819008","80000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28574",\N,\N,\N,"房产抵押LZ150819009","460000.00","3月",\N,\N,"17.00","房产抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28575",\N,\N,\N,"福特牌车辆质押YB150819010","90000.00","1月",\N,\N,"18.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28576",\N,\N,\N,"标志车辆抵押SL150819001","40000.00","2月",\N,\N,"16.50","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28577",\N,\N,\N,"现代车辆抵押GY150819002","33000.00","24月",\N,\N,"20.00","车辆抵押",\N,\N,\N,"等额本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28578",\N,\N,\N,"福特车辆质押FS150819003","150000.00","3月",\N,\N,"17.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28579",\N,\N,\N,"丰田雷凌车辆抵押DZ150818019","35000.00","1月",\N,\N,"16.00","车辆抵押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28580",\N,\N,\N,"起亚车辆质押PX150818020","30000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28581",\N,\N,\N,"荣威车辆质押GX150818021","25000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
"28582",\N,\N,\N,"比亚迪牌车辆质押PZH150818022","40000.00","1月",\N,\N,"16.00","车辆质押",\N,\N,\N,"按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无"
