id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD
"64009","2014-12-29",\N,\N,"某服装公司资金周转（通州房产抵押）【还款完成】编号A2014-005-01","200000",\N,"用款企业为北京某服装商贸公司法人，为年底囤货，急需补充企业短期经营资金流动性，借款人已在银行办理房产抵押借款43万，但未...[详细]","3个月","12.7 ",\N,\N,\N,"2014-12-31      
					0.00",\N,\N,"男","34","研究生","已婚","","北京",\N,\N,\N,\N
"64010","2014-12-19",\N,\N,"企业资金周转（北京某建筑承包商02）【还款完成】编号A2014-004-02","500000",\N,"借款人为北京某建筑承包商，为承接北京亦庄经济技术开发区的一处房产建设项目，亟需资金前期垫付建筑及材料成本。故而使用个人房...[详细]","3个月","12.7 ",\N,\N,\N,"2014-12-26      
					2.90",\N,\N,"男","45","本科","已婚","","北京",\N,\N,\N,\N
"64011","2014-12-17",\N,\N,"企业资金周转（北京某建筑承包商01）【还款完成】编号A2014-004-01","500000",\N,"借款人为北京某建筑承包商，为承接北京亦庄经济技术开发区的一处房产建设项目，亟需资金前期垫付建筑及材料成本。故而使用个人房...[详细]","3个月","12.7 ",\N,\N,\N,"2014-12-24      
					0.00",\N,\N,"男","45","本科","已婚","","北京",\N,\N,\N,\N
"64012","2014-12-10",\N,\N,"个人资金周转（宝马535汽车抵押）【还款完成】编号C2014-001","400000",\N,"借款人为北京某企业高管，年薪过百万，个人资产丰厚，工作稳定，信用良好，有充足的还款能力，借款金额为40万，主要用于个人资...[详细]","3个月","12.7 ",\N,\N,\N,"2014-12-17      
					0.00",\N,\N,"男","41","本科","未婚","","北京",\N,\N,\N,\N
"64013","2014-12-10",\N,\N,"北京某酒店管理公司房产抵押债权20【客户约标】【还款中】编号A2014-003-20","100000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第二十期。借款人为某餐饮公司的总经理及法人，该借款人为京城知...[详细]","12个月","16.8 ",\N,\N,\N,"2014-12-17      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64014","2014-12-09",\N,\N,"北京某酒店管理公司房产抵押债权19【客户约标】【还款中】编号A2014-003-19","100000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第十九期。借款人为某餐饮公司的总经理及法人，该借款人为京城知...[详细]","12个月","16.8 ",\N,\N,\N,"2014-12-16      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64015","2014-12-09",\N,\N,"北京某酒店管理公司房产抵押债权18【还款完成】编号A2014-003-18","300000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第十八期。借款人为某餐饮公司的总经理及法人，该借款人为京城知...[详细]","1个月","11.8 ",\N,\N,\N,"2014-12-16      
					-1,420.20",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64016","2014-12-05",\N,\N,"北京某酒店管理公司房产抵押债权17【还款完成】编号A2014-003-17","300000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第十二期。借款人为某餐饮公司的总经理及法人，该借款人为京城知...[详细]","6个月","14.8 ",\N,\N,\N,"2014-12-12      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64017","2014-12-05",\N,\N,"北京某酒店管理公司房产抵押债权16【还款完成】编号A2014-003-16","300000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第十二期。借款人为某餐饮公司的总经理及法人，该借款人为京城知...[详细]","1个月","11.8 ",\N,\N,\N,"2014-12-12      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64018","2014-11-30",\N,\N,"北京某酒店管理公司房产抵押债权15【客户约标】【还款完成】编号A2014-003-15","100000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第十五期。借款人为某餐饮公司的总经理及法人，该借款人为京城知...[详细]","1个月","11.8 ",\N,\N,\N,"2014-12-02      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64019","2014-11-28",\N,\N,"北京某酒店管理公司房产抵押债权14【客户约标】【还款中】编号A2014-003-14","100000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第十四期。借款人为某餐饮公司的总经理及法人，该借款人为京城知...[详细]","12个月","16.8 ",\N,\N,\N,"2014-12-05      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64020","2014-11-28",\N,\N,"北京某酒店管理公司房产抵押债权13【客户约标】【还款完成】编号A2014-003-13","300000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第十三期。借款人为某餐饮公司的总经理及法人，该借款人为京城...[详细]","1个月","11.8 ",\N,\N,\N,"2014-12-05      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64021","2014-11-28",\N,\N,"北京某酒店管理公司房产抵押债权12【还款完成】编号A2014-003-12","300000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第十二期。借款人为某餐饮公司的总经理及法人，该借款人为京城知...[详细]","6个月","14.8 ",\N,\N,\N,"2014-12-05      
					0.87",\N,\N,"男"," 51","中专","已婚","","北京",\N,\N,\N,\N
"64022","2014-11-28",\N,\N,"北京某酒店管理公司房产抵押债权11【还款完成】编号A2014-003-11","300000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第十一期。借款人为某餐饮公司的总经理及法人，该借款人为京城知...[详细]","3个月","12.8 ",\N,\N,\N,"2014-12-05      
					38.79",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64023","2014-11-24",\N,\N,"北京某酒店管理公司房产抵押债权10【还款完成】编号A2014-003-10","300000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第十期。借款人为某餐饮公司的总经理及法人，该借款人为京城知名...[详细]","6个月","14.8 ",\N,\N,\N,"2014-12-01      
					61.97",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64024","2014-11-24",\N,\N,"北京某酒店管理公司房产抵押债权09【还款完成】编号A2014-003-9","300000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第九期。借款人为某餐饮公司的总经理及法人，该借款人为京城知名...[详细]","3个月","12.8 ",\N,\N,\N,"2014-12-01      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64025","2014-11-21",\N,\N,"北京某酒店管理公司房产抵押债权08【还款完成】编号A2014-003-8","200000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第八期。借款人为某餐饮公司的总经理及法人，该借款人为京城知名...[详细]","6个月","14.8 ",\N,\N,\N,"2014-11-28      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64026","2014-11-20",\N,\N,"北京某酒店管理公司房产抵押债权07【还款完成】编号A2014-003-7","200000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第七期。借款人为某餐饮公司的总经理及法人，该借款人为京城知名...[详细]","1个月","11.8 ",\N,\N,\N,"2014-11-27      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64027","2014-11-20",\N,\N,"北京某酒店管理公司房产抵押债权06【还款完成】编号A2014-003-6","200000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第六期。借款人为某餐饮公司的总经理及法人，该借款人为京城知名...[详细]","3个月","12.8 ",\N,\N,\N,"2014-11-27      
					0.10",\N,\N,"男"," 51"," 中专","已婚","","北京",\N,\N,\N,\N
"64028","2014-11-19",\N,\N,"北京某酒店管理公司房产抵押债权05【还款中】编号A2014-003-5","200000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第五期。借款人为某餐饮公司的总经理及法人，该借款人为京城...[详细]","12个月","16.8 ",\N,\N,\N,"2014-11-26      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64029","2014-11-19",\N,\N,"北京某酒店管理公司房产抵押债权04【还款完成】编号A2014-003-4","200000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第四期。借款人为某餐饮公司的总经理及法人，该借款人为京城知名...[详细]","1个月","11.8 ",\N,\N,\N,"2014-11-26      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64030","2014-11-18",\N,\N,"北京某酒店管理公司房产抵押债权03【还款完成】编号A2014-003-3","200000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第三期。借款人为某餐饮公司的总经理及法人，该借款人为京城...[详细]","6个月","14.8 ",\N,\N,\N,"2014-11-25      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64031","2014-11-13",\N,\N,"北京某酒店管理公司房产抵押债权02【还款完成】编号A2014-003-2","200000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第二期。借款人为某餐饮公司的总经理及法人，该借款人为京城知名...[详细]","3个月","12.8 ",\N,\N,\N,"2014-11-20      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64032","2014-11-12",\N,\N,"北京某酒店管理公司房产抵押债权01【还款完成】编号A2014-003-1","200000",\N,"本项目为北京酒店管理公司房产抵押债权（房产类质押债权）产品的第一期。借款人为某餐饮公司的总经理及法人，该借款人为京城知名...[详细]","3个月","12.8 ",\N,\N,\N,"2014-11-19      
					0.00",\N,\N,"男","51","中专","已婚","","北京",\N,\N,\N,\N
"64033","2014-11-11",\N,\N,"平台12证券类质押债权13【双11福利标】【还款完成】编号B2014-001-13","200000",\N,"本项目为平台12B2014-001（证券类质押债权）产品的第十三期。借款人为某集团公司及其法定代表人，该集团公司为国内某上...[详细]","1个月","13.5 ",\N,\N,\N,"2014-11-18      
					0.81",\N,\N,"男","51","研究生","已婚","","北京",\N,\N,\N,\N
"64034","2014-11-11",\N,\N,"平台12证券类质押债权12【双11福利标】【还款完成】编号B2014-001-12","200000",\N,"本项目为平台12B2014-001（证券类质押债权）产品的第十二期。借款人为某集团公司及其法定代表人，该集团公司为国内某上...[详细]","1个月","13.5 ",\N,\N,\N,"2014-11-18      
					0.00",\N,\N,"男","51","研究生","已婚","","北京",\N,\N,\N,\N
"64035","2014-11-10",\N,\N,"平台12证券类质押债权11【客户约标】【还款完成】编号B2014-001-11","100000",\N,"本项目为平台12B2014-001（证券类质押债权）产品的第十一期。借款人为某集团公司及其法定代表人，该集团公司为国内某上...[详细]","6个月","15 ",\N,\N,\N,"2014-11-17      
					73.08",\N,\N,"男","51","研究生","已婚","","北京",\N,\N,\N,\N
"64036","2014-11-05",\N,\N,"平台12证券类质押债权10【客户约标】【还款完成】编号B2014-001-10","100000",\N,"本项目为平台12B2014-001（证券类质押债权）产品的第十期。借款人为某集团公司及其法定代表人，该集团公司为国内某上市...[详细]","6个月","15 ",\N,\N,\N,"2014-11-12      
					0.00",\N,\N,"男","51","研究生","已婚","","北京",\N,\N,\N,\N
"64037","2014-11-04",\N,\N,"钢材经销商房产抵押债权03【还款完成】编号A2014-002-3","200000",\N,"本项目为平台12A2014-002-1（钢材经销商房产抵押债权）产品第三期。借款人为从事钢丝、轮胎用钢帘线、钢丝绳的生产和...[详细]","3个月","13 ",\N,\N,\N,"2014-11-11      
					0.00",\N,\N,"男","35","中专","已婚","","江西",\N,\N,\N,\N
"64038","2014-10-28",\N,\N,"钢材经销商房产抵押债权02【还款完成】编号A2014-002-2","200000",\N,"本项目为平台12A2014-002-1（钢材经销商房产抵押债权）产品第二期。借款人为从事钢丝、轮胎用钢帘线、钢丝绳的生产和...[详细]","3个月","13 ",\N,\N,\N,"2014-11-03      
					154.93",\N,\N,"男","35","中专","已婚","","江西",\N,\N,\N,\N
"64039","2014-10-23",\N,\N,"钢材经销商房产抵押债权01【还款完成】编号A2014-002-1","200000",\N,"本项目为平台12A2014-002-1（钢材经销商房产抵押债权）产品第一期。借款人为从事钢丝、轮胎用钢帘线、钢丝绳的生产和...[详细]","3个月","13 ",\N,\N,\N,"2014-10-30      
					12.01",\N,\N,"男","35","中专","已婚","","江西",\N,\N,\N,\N
