id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD
"17293",\N,\N,"","借款用于资金周转","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","stx100001485",\N,"51","大专","已婚","服务业","铁西","10万-50万","无","无",\N
"17294",\N,\N,"","借款用于储备货物（沈阳鞍山）","100,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sas10000140",\N,"45","本科","已婚","贸易|批发|零售|租赁业","鞍山","5万-10万","无","无",\N
"17295",\N,\N,"","借款用于装修店面","60,000",\N,\N,"15","18",\N,\N,\N,\N,"按月等额本息还款","dl10001900",\N,"36","本科","未婚","贸易|批发|零售|租赁业","大连","5000元以下","无","无",\N
"17296",\N,\N,"","借款用于周转","80,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","sz10000046",\N,"39","本科","已婚","IT|通信|电子|互联网","深圳","5000元以下","无","无",\N
"17297",\N,\N,"","借款用于进货（沈阳）","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","sy10001987",\N,"33","大专","未婚","IT|通信|电子|互联网","沈阳","5000元以下","无","无",\N
"17298",\N,\N,"","借款用于进货","20,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001908",\N,"58","大专","未婚","贸易|批发|零售|租赁业","大连","5000元以下","无","无",\N
"17299",\N,\N,"","借款用于进货","10,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001909",\N,"37","大专","已婚","贸易|批发|零售|租赁业","大连","2万-5万","无","无",\N
"17300",\N,\N,"","借款用于进货","50,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10000971",\N,"42","高中或以下","已婚","农|林|牧|渔|其他","大连","10万-50万","无","无",\N
"17301",\N,\N,"","借款用于购买家电","20,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","sz10000774",\N,"36","大专","已婚","IT|通信|电子|互联网","深圳","5000-1万","无","无",\N
"17302",\N,\N,"","借款用于进货（沈阳）","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","sy10002509",\N,"32","研究生或以上","未婚","IT|通信|电子|互联网","沈阳","5000元以下","无","无",\N
"17303",\N,\N,"","借款用于周转","50,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","stx10000235",\N,"46","本科","未婚","贸易|批发|零售|租赁业","铁西","5000元以下","无","无",\N
"17304",\N,\N,"","借款用于进货","10,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001895",\N,"47","本科","未婚","贸易|批发|零售|租赁业","大连","5000元以下","无","无",\N
"17305",\N,\N,"","借款用于周转","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","stx100001473",\N,"58","研究生或以上","未婚","贸易|批发|零售|租赁业","铁西","5000元以下","无","无",\N
"17306",\N,\N,"","借款用于做生意","30,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001883",\N,"33","高中或以下","未婚","金融业","大连","1万-2万","无","无",\N
"17307",\N,\N,"","借款用于进货（沈阳）","50,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","sy10002507",\N,"49","高中或以下","已婚","IT|通信|电子|互联网","沈阳","10万-50万","无","无",\N
"17308",\N,\N,"","贷款主要用于扩大经营","30,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","cq10004360",\N,"28","大专","已婚","贸易|批发|零售|租赁业","重庆","5万-10万","无","无",\N
"17309",\N,\N,"","借款用于种植投资使用","100,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","cwh10000137",\N,"54","大专","已婚","IT|通信|电子|互联网","武汉","10万-50万","无","无",\N
"17310",\N,\N,"","借款用于购买设备","15,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001859",\N,"40","大专","已婚","农|林|牧|渔|其他","大连","5万-10万","无","无",\N
"17311",\N,\N,"","借款用于买车（沈阳鞍山）","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","sas10000305",\N,"48","高中或以下","已婚","贸易|批发|零售|租赁业","鞍山","10万-50万","无","无",\N
"17312",\N,\N,"","借款用于开分店","100,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001858",\N,"32","大专","已婚","服务业","大连","10万-50万","无","无",\N
"17313",\N,\N,"","借款用于装修","10,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sz10000756",\N,"47","大专","已婚","IT|通信|电子|互联网","深圳","1万-2万","无","无",\N
"17314",\N,\N,"","借款用于进货","20,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","stx100001455",\N,"33","大专","已婚","贸易|批发|零售|租赁业","铁西","1万-2万","无","无",\N
"17315",\N,\N,"","借款用于进货（沈阳）","50,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sy10001452",\N,"46","大专","未婚","IT|通信|电子|互联网","沈阳","5000元以下","无","无",\N
"17316",\N,\N,"","借款用于购买货物","180,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10000743",\N,"37","本科","已婚","能源|矿产|环保","大连","5000元以下","无","无",\N
"17317",\N,\N,"","借款用于扩大经营","30,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sz10000745",\N,"33","大专","已婚","贸易|批发|零售|租赁业","深圳","5万-10万","无","无",\N
"17318",\N,\N,"","借款用于购买家具","20,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cdy10000136",\N,"28","本科","已婚","文体教育|工艺美术","德阳","5000-1万","无","无",\N
"17319",\N,\N,"","借款用于周转","20,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","stx100001450",\N,"41","高中或以下","已婚","贸易|批发|零售|租赁业","铁西","1万-2万","无","无",\N
"17320",\N,\N,"","借款用于装修名下房产","20,000",\N,\N,"18","18",\N,\N,\N,\N,"按月等额本息还款","dl10001844",\N,"31","本科","未婚","贸易|批发|零售|租赁业","大连","2万-5万","无","无",\N
"17321",\N,\N,"","借款用于进货","20,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001841",\N,"29","大专","已婚","贸易|批发|零售|租赁业","大连","10万-50万","无","无",\N
"17322",\N,\N,"","借款用于开饭店","10,000",\N,\N,"15","18",\N,\N,\N,\N,"按月等额本息还款","dl10001832",\N,"43","高中或以下","未婚","生产|加工|制造","大连","5000元以下","无","无",\N
"17323",\N,\N,"","借款用于更换设备","200,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","dl10001824",\N,"37","大专","未婚","生产|加工|制造","大连","50万以上","无","无",\N
"17324",\N,\N,"","借款用于进货","150,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001831",\N,"29","本科","未婚","服务业","大连","10万-50万","无","无",\N
"17325",\N,\N,"","借款用于进货","20,000",\N,\N,"18","18",\N,\N,\N,\N,"按月等额本息还款","dl10001823",\N,"53","高中或以下","已婚","贸易|批发|零售|租赁业","大连","5000元以下","无","无",\N
"17326",\N,\N,"","借款用于进货","50,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cd10001970",\N,"49","本科","已婚","IT|通信|电子|互联网","成都","5万-10万","无","无",\N
"17327",\N,\N,"","借款用于装修","10,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001816",\N,"30","大专","已婚","服务业","大连","2万-5万","无","无",\N
"17328",\N,\N,"","借款用于扩大经营","150,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10000764",\N,"44","大专","已婚","贸易|批发|零售|租赁业","大连","50万以上","无","无",\N
"17329",\N,\N,"","借款用于进货（沈阳鞍山）","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","sas10000301",\N,"28","大专","已婚","贸易|批发|零售|租赁业","鞍山","2万-5万","无","无",\N
"17330",\N,\N,"","借款用于进货","100,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","cq10002963",\N,"29","本科","未婚","IT|通信|电子|互联网","重庆","5000元以下","无","无",\N
"17331",\N,\N,"","借款用于装修","50,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","sz10000725",\N,"34","本科","已婚","IT|通信|电子|互联网","深圳","5万-10万","无","无",\N
"17332",\N,\N,"","贷款主要用于进货","50,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","cd10001197",\N,"37","大专","已婚","IT|通信|电子|互联网","成都","5000-1万","无","无",\N
"17333",\N,\N,"","个体工商户借款用于扩大经营（沈阳丹东）","50,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","sdd10000299",\N,"44","本科","已婚","服务业","丹东","2万-5万","无","无",\N
"17334",\N,\N,"","借款用于装修","100,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10000469",\N,"44","本科","已婚","IT|通信|电子|互联网","大连","5000元以下","无","无",\N
"17335",\N,\N,"","借款用于装修","20,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","sz10000719",\N,"41","大专","已婚","IT|通信|电子|互联网","深圳","1万-2万","无","无",\N
"17336",\N,\N,"","借款用于扩大经营","100,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","km10000168",\N,"47","大专","已婚","IT|通信|电子|互联网","昆明","5000元以下","无","无",\N
"17337",\N,\N,"","贷款用于进货","40,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cq10002583",\N,"41","大专","已婚","贸易|批发|零售|租赁业","重庆","5万-10万","无","无",\N
"17338",\N,\N,"","借款用于进货","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","stx10000967",\N,"50","大专","已婚","贸易|批发|零售|租赁业","铁西","2万-5万","无","无",\N
"17339",\N,\N,"","借款用于进货（鞍山）","50,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sy10002128",\N,"47","大专","已婚","商业服务","鞍山","5万-10万","无","无",\N
"17340",\N,\N,"","投资人借款用于购买原材料（沈阳丹东）","60,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sdd10000011",\N,"34","大专","已婚","生产|加工|制造","丹东","5万-10万","无","无",\N
"17341",\N,\N,"","借款用于周转","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","stx100001439",\N,"43","高中或以下","未婚","服务业","铁西","5000元以下","无","无",\N
"17342",\N,\N,"","借款用于进货","100,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","cq10002619",\N,"31","大专","已婚","IT|通信|电子|互联网","重庆","5000元以下","无","无",\N
"17343",\N,\N,"2015-08-10","贷款用于装修房产","40,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cq10002110",\N,"60","高中或以下","未婚","贸易|批发|零售|租赁业","重庆","2万-5万","无","无",\N
"17344",\N,\N,"","借款用于进货（沈阳）","150,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sy10002481",\N,"41","本科","已婚","服务业","沈阳","10万-50万","无","无",\N
"17345",\N,\N,"","借款用于资金周转","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","cwx10000684",\N,"41","大专","已婚","生产|加工|制造","无锡","1万-2万","无","无",\N
"17346",\N,\N,"","借款用于进货（沈阳）","50,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sy10001663",\N,"52","大专","已婚","生产|加工|制造","沈阳","2万-5万","无","无",\N
"17347",\N,\N,"","借款用于扩大经营","30,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sz10000705",\N,"31","高中或以下","未婚","服务业","深圳","5万-10万","无","无",\N
"17348",\N,\N,"","借款用于扩大经营","35,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cq10003250",\N,"37","本科","未婚","IT|通信|电子|互联网","重庆","5000元以下","无","无",\N
"17349",\N,\N,"","借款用于扩大经营","150,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sz10000702",\N,"38","本科","已婚","IT|通信|电子|互联网","深圳","10万-50万","无","无",\N
"17350",\N,\N,"","借款用于进货","40,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001775",\N,"29","大专","已婚","贸易|批发|零售|租赁业","大连","10万-50万","无","无",\N
"17351",\N,\N,"","借款用于进货（沈阳鞍山）","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","sas10000293",\N,"31","大专","已婚","贸易|批发|零售|租赁业","鞍山","5000-1万","无","无",\N
"17352",\N,\N,"","借款用于扩大经营","70,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sz10000700",\N,"45","本科","已婚","IT|通信|电子|互联网","深圳","2万-5万","无","无",\N
"17353",\N,\N,"","借款用于买车","10,000",\N,\N,"18","18",\N,\N,\N,\N,"按月等额本息还款","dl10001774",\N,"29","高中或以下","未婚","IT|通信|电子|互联网","大连","5000-1万","无","无",\N
"17354",\N,\N,"","借款用于自己做生意","12,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cq10002369",\N,"37","高中或以下","已婚","IT|通信|电子|互联网","重庆","5000元以下","无","无",\N
"17355",\N,\N,"","借款用于扩大经营","100,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","km10000398",\N,"44","大专","已婚","IT|通信|电子|互联网","昆明","10万-50万","无","无",\N
"17356",\N,\N,"","借款用于资金周转","100,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","km10000340",\N,"34","大专","已婚","IT|通信|电子|互联网","昆明","5000元以下","无","无",\N
"17357",\N,\N,"","贷款主要用于进货款周转","100,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","cd10001918",\N,"44","大专","已婚","贸易|批发|零售|租赁业","成都","10万-50万","无","无",\N
"17358",\N,\N,"","借款用于周转","200,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","stx100001423",\N,"46","大专","未婚","贸易|批发|零售|租赁业","铁西","50万以上","无","无",\N
"17359",\N,\N,"","借款用于扩大生产","20,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","sz10000697",\N,"53","大专","已婚","IT|通信|电子|互联网","深圳","2万-5万","无","无",\N
"17360",\N,\N,"","借款用于周转","200,000",\N,\N,"8","18",\N,\N,\N,\N,"按月等额本息还款","sy10001941",\N,"45","大专","已婚","IT|通信|电子|互联网","铁西","5000元以下","无","无",\N
"17361",\N,\N,"","借款用于装修","20,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001763",\N,"30","本科","已婚","房地产|建筑业","大连","5000元以下","无","无",\N
"17362",\N,\N,"","贷款主要用于资金周转","200,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","cd10001179",\N,"22","本科","未婚","文体教育|工艺美术","成都","1万-2万","无","无",\N
"17363",\N,\N,"","借款用于进货（沈阳）","50,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sy10001951",\N,"32","高中或以下","已婚","服务业","沈阳","1万-2万","无","无",\N
"17364",\N,\N,"","此次借款主要用于开展茶楼活动","50,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cyb10000180",\N,"41","大专","已婚","服务业","宜宾","5万-10万","无","无",\N
"17365",\N,\N,"","借款用于扩大经营","100,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10000858",\N,"42","大专","已婚","生产|加工|制造","大连","5万-10万","无","无",\N
"17366",\N,\N,"","借款用于购进耗材","80,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001760",\N,"50","大专","已婚","生产|加工|制造","大连","10万-50万","无","无",\N
"17367",\N,\N,"","借款用于进货（沈阳）","50,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","sy10002471",\N,"38","大专","已婚","IT|通信|电子|互联网","沈阳","5万-10万","无","无",\N
"17368",\N,\N,"","借款用于进货","150,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10000419",\N,"45","高中或以下","已婚","生产|加工|制造","大连","5000元以下","无","无",\N
"17369",\N,\N,"","借款用于进货","12,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cq10001862",\N,"54","高中或以下","未婚","贸易|批发|零售|租赁业","重庆","1万-2万","无","无",\N
"17370",\N,\N,"","借款用于进货（沈阳鞍山）","30,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sas10000160",\N,"30","高中或以下","已婚","服务业","鞍山","2万-5万","无","无",\N
"17371",\N,\N,"","借款用于进货（沈阳鞍山）","150,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sas10000289",\N,"41","大专","已婚","贸易|批发|零售|租赁业","鞍山","5万-10万","无","无",\N
"17372",\N,\N,"","借款用于装修新门店","30,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sz10000687",\N,"32","大专","已婚","IT|通信|电子|互联网","深圳","5万-10万","无","无",\N
"17373",\N,\N,"","借款用于采购货物","100,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001752",\N,"36","大专","已婚","贸易|批发|零售|租赁业","大连","10万-50万","无","无",\N
"17374",\N,\N,"","贷款主要用于进货","60,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","cd10001904",\N,"30","本科","未婚","贸易|批发|零售|租赁业","成都","1万-2万","无","无",\N
"17375",\N,\N,"","借款用于周转","40,000",\N,\N,"8","18",\N,\N,\N,\N,"按月等额本息还款","stx100001415",\N,"35","大专","已婚","贸易|批发|零售|租赁业","铁西","1万-2万","无","无",\N
"17376",\N,\N,"","借款用于扩大经营","60,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","dl10001745",\N,"37","大专","已婚","生产|加工|制造","大连","5000元以下","无","无",\N
"17377",\N,\N,"","贷款用于扩大规模","50,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cwz000526",\N,"34","高中或以下","已婚","贸易|批发|零售|租赁业","万州","5000-1万","无","无",\N
"17378",\N,\N,"","公司法人借款用于苗圃建设 （沈阳丹东）","50,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","sdd10000046",\N,"42","高中或以下","已婚","贸易|批发|零售|租赁业","丹东","10万-50万","无","无",\N
"17379",\N,\N,"","贷款主要用于购货（成都）","150,000",\N,\N,"9","18",\N,\N,\N,\N,"按月等额本息还款","cd10001369",\N,"38","大专","已婚","贸易|批发|零售|租赁业","成都","2万-5万","无","无",\N
"17380",\N,\N,"","贷款用于项目运营（重庆武汉）","100,000",\N,\N,"9","18",\N,\N,\N,\N,"按月等额本息还款","cwh10000689",\N,"44","本科","未婚","","武汉","￥369,064","无","无",\N
"17381",\N,\N,"","贷款用于进货（重庆）","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","cq10003333",\N,"30","高中或以下","未婚","","重庆","￥1,494","无","无",\N
"17382",\N,\N,"","借款用途为投资修路","10,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","cq10003713",\N,"48","高中或以下","已婚","房地产|建筑业","重庆","2万-5万","无","无",\N
"17383",\N,\N,"","贷款用于扩建砖厂","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","cq10003687",\N,"30","高中或以下","已婚","贸易|批发|零售|租赁业","重庆","2万-5万","无","无",\N
"17384",\N,\N,"","借款用于扩大经营","8,000",\N,\N,"9","18",\N,\N,\N,\N,"按月等额本息还款","cwz000177",\N,"32","初中","已婚有子女","农|林|牧|渔|其他","万州","2万-5万","无","无",\N
"17385",\N,\N,"","公司法人借款用于资金周转","50,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","stx100001002",\N,"56","大专","已婚","生产|加工|制造","铁西","2万-5万","无","无",\N
"17386",\N,\N,"","贷款用于投资工地（重庆万州）","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","cwz000152",\N,"34","高中或以下","已婚","贸易|批发|零售|租赁业","万州","5000-1万","无","无",\N
"17387",\N,\N,"","借款用于周转","20,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","stx10000977",\N,"31","高中或以下","未婚","服务业","铁西","2万-5万","无","无",\N
"17388",\N,\N,"","贷款用于购买原材料","100,000",\N,\N,"7","18",\N,\N,\N,\N,"按月等额本息还款","cwh10000831",\N,"41","高中或以下","已婚","生产|加工|制造","武汉","2万-5万","无","无",\N
"17389",\N,\N,"","借款用于进货（沈阳）","100,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","sy10000455",\N,"38","未知","未婚","贸易|批发|零售|租赁业","沈阳","5万-10万","无","无",\N
"17390",\N,\N,"","贷款主要用于增加流动资金（重庆）","30,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","cq10002445",\N,"31","大专","未婚","","重庆","￥22,000","无","无",\N
"17391",\N,\N,"","借款主要用于进货","40,000",\N,\N,"9","18",\N,\N,\N,\N,"按月等额本息还款","cq10003819",\N,"24","本科","已婚","贸易|批发|零售|租赁业","重庆","2万-5万","无","无",\N
"17392",\N,\N,"","公司法人借款用于扩大经营（深圳）","50,000",\N,\N,"8","18",\N,\N,\N,\N,"按月等额本息还款","sz10000187",\N,"45","大专","已婚","","深圳","￥320,000","无","无",\N
"17393",\N,\N,"","贷款主要用于购买原材料（成都）","80,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","cd10001362",\N,"42","大专","已婚","贸易|批发|零售|租赁业","成都","10万-50万","无","无",\N
"17394",\N,\N,"","贷款用于为培训学校垫资（重庆）","30,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cq10002285",\N,"28","大专","已婚","","重庆","￥12,000","无","无",\N
"17395",\N,\N,"","贷款用于扩大经营（重庆）","20,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cq10002234",\N,"26","高中或以下","已婚","","重庆","￥46,991","无","无",\N
"17396",\N,\N,"","贷款主要用于开分店（重庆）","30,000",\N,\N,"9","18",\N,\N,\N,\N,"按月等额本息还款","cq10001788",\N,"30","大专","已婚有子女","","重庆","￥67,386","无","无",\N
"17397",\N,\N,"","借款用于扩大经营","80,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","stx10000615",\N,"36","本科","已婚","服务业","沈阳","5万-10万","无","无",\N
"17398",\N,\N,"","贷款用于装修房子（重庆万州）","10,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","cwz000169",\N,"29","大专","未婚","","万州","￥7,416","无","无",\N
"17399",\N,\N,"","贷款用于节前备货","40,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","cq10003673",\N,"26","大专","已婚","服务业","重庆","1万-2万","无","无",\N
"17400",\N,\N,"","贷款主要用于装修房子（重庆）","5,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","cq10003542",\N,"53","高中或以下","未婚","","重庆","￥35,000","无","无",\N
"17401",\N,\N,"","借款用于进货（沈阳）","50,000",\N,\N,"10","18",\N,\N,\N,\N,"按月等额本息还款","stx10000375",\N,"28","高中","已婚有子女","贸易|批发|零售|租赁业","沈阳","10万-50万","无","无",\N
"17402",\N,\N,"","贷款主要用于年底囤货（重庆）","150,000",\N,\N,"6","18",\N,\N,\N,\N,"按月等额本息还款","cq10003377",\N,"49","大专","已婚","贸易|批发|零售|租赁业","重庆","5万-10万","无","无",\N
"17403",\N,\N,"","此次贷款主要用于装修现住房（成都宜宾）","20,000",\N,\N,"12","18",\N,\N,\N,\N,"按月等额本息还款","cyb10000335",\N,"46","大专","已婚","","宜宾","￥3,800","无","无",\N
